"url_a","url_b","page_type_a","page_type_b","jaccard_similarity_percent","words_a","words_b"
"https://www.searchsarkarinaukri.com/jobs/iips-mumbai-iips-mumbai-2026--4842","https://www.searchsarkarinaukri.com/jobs/iips-mumbai-iips-mumbai-2026--3911","job-listing","job-listing","88.14","242","242"
"https://www.searchsarkarinaukri.com/jobs/iips-mumbai-iips-mumbai-2026--3462","https://www.searchsarkarinaukri.com/jobs/iips-mumbai-iips-mumbai-2026--3911","job-listing","job-listing","88.14","242","242"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--1960","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2245","job-listing","job-listing","88.14","247","247"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--1960","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2190","job-listing","job-listing","88.14","247","247"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2064","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2473","job-listing","job-listing","88.14","247","247"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2245","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2473","job-listing","job-listing","88.14","247","247"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2190","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2473","job-listing","job-listing","88.14","247","247"
"https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--1960","https://www.searchsarkarinaukri.com/jobs/tifr-mumbai-tifr-mumbai-2026--2473","job-listing","job-listing","88.14","247","247"
"https://www.searchsarkarinaukri.com/jobs/actrec-mumbai-actrec-mumbai-2026--2351","https://www.searchsarkarinaukri.com/jobs/actrec-mumbai-actrec-mumbai-2026--2787","job-listing","job-listing","88.10","241","241"
"https://www.searchsarkarinaukri.com/jobs/gokhale-education-society-gokhale-education-society-2026--3770","https://www.searchsarkarinaukri.com/jobs/gokhale-education-society-gokhale-education-society-2026--3913","job-listing","job-listing","88.10","255","255"
"https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--1948","https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--2306","job-listing","job-listing","88.10","245","245"
"https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--1972","https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--2306","job-listing","job-listing","88.10","245","245"
"https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--1948","https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--2336","job-listing","job-listing","88.10","245","245"
"https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--1972","https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--2336","job-listing","job-listing","88.10","245","245"
"https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--4317","https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--4712","job-listing","job-listing","88.10","245","245"
"https://www.searchsarkarinaukri.com/news/291754","https://www.searchsarkarinaukri.com/news/291759","news","news","88.10","95","95"
"https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-commerical-corporate-2026--1613","https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-mice-operations-2026--1614","job-listing","job-listing","88.06","195","195"
"https://www.searchsarkarinaukri.com/jobs/sangli-mahanagarpalika-bharti-2026-smkm-sangli-mahanagarpalika-bharti-2026-2026--2550","https://www.searchsarkarinaukri.com/jobs/sangli-mahanagarpalika-bharti-2026-smkm-sangli-mahanagarpalika-bharti-2026-2026--2506","job-listing","job-listing","88.05","243","243"
"https://www.searchsarkarinaukri.com/jobs/indian-institute-of-technology-bombay-indian-institute-of-technology-bombay-2026--2990","https://www.searchsarkarinaukri.com/jobs/indian-institute-of-technology-bombay-indian-institute-of-technology-bombay-2026--3073","job-listing","job-listing","88.03","235","235"
"https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust-mumbai-port-trust-2026--4674","https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust-mumbai-port-trust-2026--4829","job-listing","job-listing","88.03","285","285"
"https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-commercial-2026--1602","https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-commerical-corporate-2026--1613","job-listing","job-listing","88.00","193","195"
"https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-it-2026--1608","https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-commerical-corporate-2026--1613","job-listing","job-listing","88.00","193","195"
"https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-commercial-2026--1602","https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-mice-operations-2026--1614","job-listing","job-listing","88.00","193","195"
"https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-it-2026--1608","https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-mice-operations-2026--1614","job-listing","job-listing","88.00","193","195"
"https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-travel-2026--1598","https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-officer-ticketing-mice-2026--1597","job-listing","job-listing","88.00","193","195"
"https://www.searchsarkarinaukri.com/jobs/dharampeth-science-college-nagpur-dharampeth-science-college-nagpur-2026--2465","https://www.searchsarkarinaukri.com/jobs/dharampeth-science-college-nagpur-dharampeth-science-college-nagpur-2026--3472","job-listing","job-listing","87.95","238","238"
"https://www.searchsarkarinaukri.com/jobs/prerna-education-society-nagpur-prerna-education-society-nagpur-2026--1839","https://www.searchsarkarinaukri.com/jobs/prerna-education-society-nagpur-prerna-education-society-nagpur-2026--2356","job-listing","job-listing","87.95","238","238"
"https://www.searchsarkarinaukri.com/news/291755","https://www.searchsarkarinaukri.com/news/291756","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/news/291755","https://www.searchsarkarinaukri.com/news/291757","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/news/291756","https://www.searchsarkarinaukri.com/news/291757","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/news/291755","https://www.searchsarkarinaukri.com/news/291760","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/news/291760","https://www.searchsarkarinaukri.com/news/291762","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/news/291757","https://www.searchsarkarinaukri.com/news/291762","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/news/291756","https://www.searchsarkarinaukri.com/news/291761","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/news/291760","https://www.searchsarkarinaukri.com/news/291761","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/news/291762","https://www.searchsarkarinaukri.com/news/291761","news","news","87.95","93","93"
"https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--3133","https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--2739","job-listing","job-listing","87.93","227","227"
"https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--2739","https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--3587","job-listing","job-listing","87.93","227","227"
"https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--3133","https://www.searchsarkarinaukri.com/jobs/north-east-frontier-railway-north-east-frontier-railway-2026--3587","job-listing","job-listing","87.93","227","227"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-isolated-category-posts-recruitment-2025-2026--1405","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-ministerial-isolated-category-posts-2026--1414","job-listing","job-listing","87.92","143","145"
"https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-isolated-category-posts-recruitment-2025-2026--1405","https://www.searchsarkarinaukri.com/jobs/railway-recruitment-board-rrb-ministerial-isolated-category-posts-2026--1421","job-listing","job-listing","87.92","143","145"
"https://www.searchsarkarinaukri.com/jobs/kolhapur-mahanagarpalika-kolhapur-mahanagarpalika-2026--2189","https://www.searchsarkarinaukri.com/jobs/kolhapur-mahanagarpalika-kolhapur-mahanagarpalika-2026--2928","job-listing","job-listing","87.90","237","237"
"https://www.searchsarkarinaukri.com/jobs/ncl-pune-ncl-pune-2026--1830","https://www.searchsarkarinaukri.com/jobs/ncl-pune-ncl-pune-2026--1903","job-listing","job-listing","87.90","241","241"
"https://www.searchsarkarinaukri.com/jobs/ncl-pune-ncl-pune-2026--1830","https://www.searchsarkarinaukri.com/jobs/ncl-pune-ncl-pune-2026--2238","job-listing","job-listing","87.90","241","241"
"https://www.searchsarkarinaukri.com/jobs/ncl-pune-ncl-pune-2026--1903","https://www.searchsarkarinaukri.com/jobs/ncl-pune-ncl-pune-2026--2238","job-listing","job-listing","87.90","241","241"
"https://www.searchsarkarinaukri.com/jobs/rites-rites-2026--2434","https://www.searchsarkarinaukri.com/jobs/rites-rites-2026--2937","job-listing","job-listing","87.90","254","254"
"https://www.searchsarkarinaukri.com/jobs/rites-rites-2026--2602","https://www.searchsarkarinaukri.com/jobs/rites-rites-2026--2937","job-listing","job-listing","87.90","254","254"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--1929","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2273","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--1981","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2273","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2244","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2273","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--1929","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2301","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--1981","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2301","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2244","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2301","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2385","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2619","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2385","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2796","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2619","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2796","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2385","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3035","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2619","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3035","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2796","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3035","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2385","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2982","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2619","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2982","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2796","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2982","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2385","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3465","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2619","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3465","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2982","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3465","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3035","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3465","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--2796","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--3465","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4083","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4156","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4083","https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","job-listing","job-listing","87.85","240","240"
"https://www.searchsarkarinaukri.com/jobs/rail-vikas-nigam-limited-rail-vikas-nigam-limited-2026--1762","https://www.searchsarkarinaukri.com/jobs/rail-vikas-nigam-limited-rail-vikas-nigam-limited-2026--2059","job-listing","job-listing","87.77","226","226"
"https://www.searchsarkarinaukri.com/jobs/rail-vikas-nigam-limited-rail-vikas-nigam-limited-2026--1762","https://www.searchsarkarinaukri.com/jobs/rail-vikas-nigam-limited-rail-vikas-nigam-limited-2026--2136","job-listing","job-listing","87.77","226","226"
"https://www.searchsarkarinaukri.com/jobs/rail-vikas-nigam-limited-rail-vikas-nigam-limited-2026--1762","https://www.searchsarkarinaukri.com/jobs/rail-vikas-nigam-limited-rail-vikas-nigam-limited-2026--2464","job-listing","job-listing","87.77","226","226"
"https://www.searchsarkarinaukri.com/jobs/rail-vikas-nigam-limited-rail-vikas-nigam-limited-2026--2059","https://www.searchsarkarinaukri.com/jobs/rail-vikas-nigam-limited-rail-vikas-nigam-limited-2026--2464","job-listing","job-listing","87.77","226","226"
"https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--2589","https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--2467","job-listing","job-listing","87.76","234","234"
"https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--2467","https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--2786","job-listing","job-listing","87.76","234","234"
"https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--2589","https://www.searchsarkarinaukri.com/jobs/ict-mumbai-ict-mumbai-2026--2786","job-listing","job-listing","87.76","234","234"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--3172","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--2894","job-listing","job-listing","87.76","234","234"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4322","https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4525","job-listing","job-listing","87.76","234","234"
